session_id,user_id,time_on_site_sec,pages_viewed,num_clicks,scroll_depth,product_views,cart_additions,cart_value,discount_percent,ad_impressions,ad_clicks,bounce_flag,converted
694191961,445443,960.6719788531445,22,10,73.31073519723424,9,19,1926.301455122711,40.4122014433192,3806,1091,0,0
615965771,883000,325.02168016482756,1,35,36.90501642743453,7,19,11.979762889733347,8.392889910886975,257,3055,1,1
821415415,374094,587.8415852189187,2,61,6.304115899290541,3,22,905.1348946417295,5.761121113484657,5782,146,1,0
728315172,63295,515.1056888777337,12,19,50.80050987251056,6,12,605.1664926310616,49.722294930042594,5408,3151,1,0
298623298,767777,234.99640177644076,19,6,67.94829889694817,4,15,68.05978629311849,44.30912828692988,7487,1111,1,1
934523010,584296,111.06860483358626,14,29,51.688466815501165,25,11,830.0882837227523,43.152714016416844,7171,4990,1,0
631728453,583045,312.53873479407946,7,57,2.2885530027836887,15,10,890.3782219632939,38.915882725709956,264,3473,1,1
772694520,657724,107.53867560598398,25,46,37.68929631111845,23,8,525.9612297792022,4.662978821318337,3423,1815,0,0
781390339,792721,1301.9255964986119,16,35,37.52142961556206,12,15,279.72954441357103,24.764841609520495,7814,3409,0,1
160419393,545849,525.8683622192389,17,5,94.16557012464615,21,14,408.84081112841943,13.705997336444181,9987,978,0,1
144326568,327487,154.24780182237095,12,6,31.48717520421758,20,2,519.4739710009417,36.185232671421794,3034,3316,0,0
195563990,785842,225.57058230970247,10,5,16.0317996294421,17,15,1219.2195462824336,15.00533046281413,4080,2004,1,1
513216961,203824,1327.7605161029753,4,59,88.21440338743115,18,10,0.06910317674013733,46.84888540067739,5013,4604,0,1
547542920,709262,435.4606270586613,24,60,81.92399994442819,0,20,653.9210799009641,23.661484792807308,8666,2933,0,1
124178598,432850,665.7431592541665,16,56,81.74793552305795,8,0,163.29451358186463,38.36877635627803,5872,3481,0,0
435615407,668919,535.0580763043049,16,42,25.987139012201567,23,25,992.8505899550255,29.315643446522717,7929,3675,0,0
45027553,824613,416.9929744690433,4,68,38.60130944643144,22,22,1044.4596111755259,44.83417993157353,3916,2016,0,0
170454775,26932,840.1223983570603,3,28,90.42132897466635,15,5,219.5831798662753,42.09089988284012,2354,4662,0,1
598642031,764029,59.782013391871864,1,37,72.35773499913579,21,25,847.1837842442558,23.615560802866607,1577,1463,0,0
345901552,982021,755.3545493242804,16,52,43.4785383886336,0,6,1662.4803565784564,12.178617884693798,1495,2967,1,1
757642450,693985,590.4875732431047,19,42,52.146074193305026,22,21,810.9232929334925,46.337885156957476,326,2780,1,1
527973237,575375,788.1875632934926,22,1,10.050205246039678,20,5,502.73148668745483,44.828614441533446,8755,4431,0,1
383357007,114279,1088.0039147814898,10,37,76.97309344622585,8,2,1204.1012474114737,28.80927070773285,4617,719,0,1
905046108,135769,106.68829095437053,20,63,16.898799380857067,5,11,1196.6999692426584,20.247178374081443,9190,3334,0,1
362468805,756314,1374.6838613716113,24,44,70.36485380599824,11,22,1605.3735958811094,18.501155732715212,2242,2426,0,1
127449759,740964,1382.5630559986332,11,43,75.68071725463751,15,24,124.32260424332009,16.372794108913425,4625,972,0,1
707206970,261770,179.457385801291,17,45,58.03068180637325,9,16,1008.4363190792192,11.246344525167828,1423,4447,1,1
347277880,14,832.6493747466216,20,7,78.02408259104597,0,14,1027.5667602411495,34.42935953290955,9459,2163,1,1
791142902,9296,1180.3564091786156,20,43,69.9416107844822,24,14,471.9707717616815,31.994075544586874,7551,490,0,1
722951979,948474,1040.7982757593315,22,32,3.1553415546842434,22,5,1468.2121987439853,43.412189350779364,9279,4354,0,1
595297155,616141,673.5194977845746,8,6,97.47844834040231,7,18,749.250374549693,47.7994131773777,6587,2985,1,0
838963952,326247,225.05252871807366,25,61,19.56671736556008,7,23,948.6822825618073,2.3364770445834235,5362,2786,0,0
987858168,784529,1126.4535695821994,18,56,64.97434919958788,16,9,59.19801825035687,33.908868603115124,5696,4090,0,0
339824733,218040,225.74848862914854,24,67,47.575312014553816,9,25,501.9043836800414,2.053646952135418,3422,4030,1,1
196665982,670335,113.55640315516312,19,41,13.205328973330932,24,0,1275.8919793068446,41.05313541235827,9467,3126,0,1
73069655,26116,882.0782950424194,4,1,56.8050485207888,8,3,358.5596457474238,2.6760789064672386,2840,4385,1,1
765979306,315763,1044.9615719729568,25,12,47.057310378152614,21,22,589.8159510497271,29.057510126345754,6398,1496,0,1
606326431,647645,1046.7632110838426,25,67,55.12062792592375,7,9,1912.6725317997168,46.776846094152916,2790,4934,0,1
477528366,15011,296.90641186994003,21,41,7.425170205042175,20,2,962.7715986944183,32.352157378422255,9816,468,0,0
155562694,807596,1524.4094701237689,11,2,52.20542563176136,3,16,1985.9918465294272,14.824996984749173,710,4736,1,0
638474643,688886,1243.5897133991562,10,62,5.243232961797206,8,19,1896.0234482483804,37.252061924068656,1946,1724,0,0
78471970,462179,1374.4365986746732,14,33,53.79184440608245,16,11,1293.4194666393296,35.47266513303621,9708,551,0,0
710777147,307012,673.7115504800774,6,27,10.987292792757032,9,23,1379.0152205195886,7.689021065739915,9060,4061,1,0
575080682,884555,1650.9931175178206,16,58,18.45204684841072,21,23,1022.946577039631,30.88578175003579,8849,1063,1,0
356132523,742338,1211.7923664335278,11,24,1.4159011042524372,22,25,458.9895584177972,48.333634502170284,5720,2097,1,1
35079413,7522,950.8132430619115,4,20,28.890954090037734,20,20,1858.5211383394098,38.894932046130556,4684,1730,0,0
763489980,424964,266.0363713481118,18,57,0.3999032765591104,2,13,1795.4343965984506,49.44312639366101,3858,3806,1,0
855740502,395454,751.0715677811536,18,19,67.32398451512425,9,25,77.2992249501363,26.310772934241555,1444,4528,1,1
181920815,245005,1069.396897324871,4,59,49.34390704088499,0,18,1812.364848648276,49.85266053327505,8138,3227,0,1
713395589,153622,106.29974465661611,6,57,82.5218709370599,22,25,904.9498486829019,0.6639843750065377,3616,2348,1,1
459258402,186670,1309.0109509763442,10,6,65.08634747571051,6,5,26.808043960785398,36.290118657859,8163,1497,0,0
689221826,704376,464.2853633195673,17,59,38.860178694636836,12,11,1768.33065680862,9.5620860044216,9383,3680,1,1
394394193,875193,12.316698037515277,11,54,58.70790807158854,21,25,554.8339506308774,31.2225334390689,6907,3227,0,1
284450843,574921,21.712443372752492,25,27,13.55333087820566,6,12,193.2681242276062,47.738914757719506,4100,2008,0,1
111789770,318784,1349.298491953856,23,19,84.56758928804157,22,13,550.0078145895524,12.863368043084078,9481,457,0,0
20869346,158776,1025.7863622849586,15,51,26.01233820169888,5,21,1614.0716276375229,19.52116759812283,1756,2754,0,0
325600029,335031,950.240656737689,1,67,63.85850358959413,9,8,1030.537625101241,8.200018239242501,2241,2044,0,0
724500699,335702,323.3405434735189,25,7,53.35322729963766,4,20,1594.1772865144046,10.810736702267294,2063,1490,1,1
245840584,30480,1716.7333128388907,24,75,35.42337131859596,19,11,864.1269255433741,14.94450240287265,2338,921,1,1
320661319,838175,181.59030978343645,10,34,27.880853103690896,20,15,1035.663316232098,12.110877293493767,8451,1975,1,0
298698701,447920,1671.89116310739,12,16,83.11534848453586,23,25,1663.6042037626162,18.74414680076787,1342,540,1,0
287323167,178444,583.0995504217144,8,69,70.8795332325798,19,4,824.8307493745515,0.40872695486693367,5086,4674,0,0
530237282,742431,443.2378976508859,16,71,49.55193249545168,17,1,194.26168337330972,29.323206348994212,5199,2887,1,1
769561763,970536,681.5476932540406,6,17,17.78377785172822,9,17,955.2884796706942,2.7399393706982633,680,4498,0,1
260964650,897491,1082.9299871523099,17,65,18.39176745770367,22,24,1064.5141980535573,1.7413869207439259,3779,3498,1,0
982442892,314023,911.4451615385976,2,31,39.13809200281744,8,13,1581.7920540676912,12.995368894292126,4543,3968,0,0
736059484,903644,359.7082363979953,1,43,49.82188412258884,25,22,324.4054588337135,17.11031875127695,9196,3151,1,1
881613007,63878,482.5179233876416,16,61,3.4686920881402683,20,22,709.8415149583321,44.91642863957742,1880,2349,1,1
48319281,140036,1555.439570434547,11,64,89.64396630516916,9,24,1598.2354457513586,38.943835570594295,5375,3737,0,0
57128918,762172,55.749307721016606,8,50,80.70184017885516,19,2,1620.8958080918355,8.756022606081626,6491,3608,1,0
587578926,582934,1179.8863385386248,20,36,38.46519309284886,15,11,512.1770339364906,0.6728084203213469,1748,3305,0,1
797658422,280009,1509.1928657050128,20,59,91.92344699432275,14,10,1944.4410492139475,20.98561610125771,3523,2748,0,0
410602907,473595,531.2588751233966,3,59,59.755489346135306,18,15,466.20629127814885,42.94957343548146,2062,2608,0,0
656241412,69512,1315.3476137882517,5,25,66.53955523452692,21,19,410.87734793321505,8.30390403788236,7356,2760,0,0
360916771,816480,1766.7718648961911,5,29,91.3507065001659,2,12,197.28880743015333,40.03052835967756,1262,1387,0,0
472500659,662317,911.888926913237,16,42,19.159657055691902,17,12,1776.8921816257075,46.68730015242207,8084,4998,0,1
388076022,923107,89.51766622681262,6,34,70.71221546163531,13,23,897.7355150695734,42.617786768832154,5507,1826,1,0
85615386,796327,1025.0978395942677,23,17,42.53314265465401,20,6,870.6724458732735,6.7182701126758335,8552,1434,0,0
181963027,601147,726.5311352983626,1,13,36.980255111262984,8,14,1401.3285459917327,36.290855596849056,9715,1123,0,1
763316909,786809,1218.6448732278704,8,2,95.26454053844736,20,23,1806.4086202845695,28.584312892667228,3764,2393,1,0
33379148,812936,1322.624751056975,19,5,47.054775234363554,19,16,881.068463189004,21.73520477338234,1219,4706,1,1
304767882,89,1099.052897487197,19,57,24.906640494877152,14,5,200.7832743519733,48.1714446267764,5318,1116,1,0
865540971,401317,1372.9190464147014,13,8,36.130667389260566,17,8,1693.8175517142179,2.7750701881182724,7499,4330,0,1
174949287,60807,918.2905570896065,5,49,94.24270741886818,25,20,232.75949702166974,32.61349767289833,6167,1920,0,0
298164700,185737,469.51463011149247,9,2,86.52465378020592,23,6,980.1487585919773,48.92357324029966,7970,2604,0,1
772775830,97137,287.8018698271924,19,20,54.448552858615976,4,6,1804.460085174895,33.87420905307626,2740,109,1,0
439443948,803954,879.2690324338414,4,26,34.79969288100278,3,9,250.6338279815734,32.733655874923166,7919,4267,0,1
597899647,920887,1347.727603903989,1,48,58.56405771889597,3,7,1798.6140958733095,2.426051242396804,7110,1608,1,0
512025179,890423,515.9046186449965,8,4,29.131091357604056,22,20,470.00189753109953,10.123676129027592,8208,2206,1,1
329573753,491556,1367.6867316616904,6,58,64.65136034625976,11,4,999.8721083831501,25.977070805971746,1131,4785,0,0
880921879,732236,1576.20899144583,4,61,11.538769242789005,9,18,849.6534442324257,31.441355704075207,8746,1601,0,0
881577197,823980,465.07343255178205,2,22,77.634893644567,19,2,83.48710159176132,12.790706999699447,1716,3063,1,1
419246473,1039,258.3871630014148,15,36,66.03598148686795,15,4,1598.7423455553946,7.930035845387884,2046,3085,0,1
918493225,446516,1289.6361173753373,21,25,54.229456897903674,10,22,220.34104879007143,20.41690809145707,2751,1469,1,1
624360447,931807,387.10638356858146,13,41,10.706709447137385,16,21,591.7156776222395,44.871150472004615,7691,3631,1,0
150304179,916609,1183.1492995687258,10,1,65.64931690074314,15,16,113.61200829702534,17.227605957946828,2254,2533,0,1
48122097,952298,481.59770492863174,25,44,56.12044181941788,21,20,1401.8636161776813,16.100485378257023,5553,1989,0,0
348863158,506355,912.5049460412619,20,74,41.87945306338773,22,14,1288.9957424526235,36.17030757168256,6112,3691,1,0
501529395,840524,445.0880339808649,9,64,78.99153901906791,12,17,1879.9237576782855,26.50004937862284,4813,1028,1,0
21966371,107428,46.99917213492324,10,71,79.97982585517906,0,7,810.2226563061214,31.877901612312993,2954,4001,1,1
227034701,274732,488.0812611717365,22,67,48.850959974583276,15,25,1254.4378929652632,47.59217069202638,9916,2369,0,1
622344942,186809,389.40482402234704,12,5,88.01956074675165,14,3,1788.9052988053563,47.658759787032416,9519,1148,0,1
425424260,399588,933.3226078549116,1,71,62.699090528848565,24,17,847.3234955899904,13.277484150771723,2302,1709,0,0
662743938,151372,560.1966281947828,18,31,36.909205049186674,0,21,1395.512675644671,19.564089122160684,4079,1413,0,1
406147350,238877,1172.1414924423734,4,28,54.68546654413339,22,25,399.06091121834964,25.68308124745376,2284,4356,0,1
241618015,832014,235.77715638804557,18,36,52.665175760506266,2,14,1474.0825026078508,24.188111842893782,9847,2803,1,0
921849958,881040,774.1185977459393,22,12,7.500796497749063,20,6,1124.5685232891115,3.0799488516513818,3767,3019,0,1
279570245,384954,1116.6948945367237,3,33,26.573113094329337,20,3,233.36730865225186,16.530067099877606,8277,587,1,0
257681416,903124,127.41018209035053,1,71,57.503529099793525,23,4,369.01997016289357,49.90480896679475,7378,3835,1,1
303234159,481126,758.6916756900498,21,28,95.4544711028136,16,9,1830.6243915263326,28.4331249709053,8356,3781,1,1
108798313,433955,1554.9978840427166,8,57,66.73166751397001,23,2,1949.066999584755,6.832592863521447,8372,455,1,0
362336237,356986,1221.773313801648,21,24,6.384523631630035,23,14,480.531237334344,13.264812026683487,9807,658,0,0
325318607,660448,240.50702516733503,4,45,73.6226832445931,9,5,499.6608847906283,15.170234387097143,1846,2688,0,0
696019993,679846,147.22013891148626,8,74,40.051386470764136,25,14,631.9032055014164,31.494133722114785,8090,2675,1,1
224855245,164248,230.5986202633551,25,70,94.21256453826287,20,1,796.1682911229458,12.135703486455029,5016,2931,0,0
443129566,148466,764.5287954232986,15,46,85.7642896809952,17,18,1919.2331642333595,19.95516147216494,1720,3312,1,0
372716932,212022,166.24844585723406,12,26,24.258023976879517,21,12,1822.9663275670187,18.417051396822625,4341,134,1,0
234382658,851862,1490.4670904400489,22,54,35.43537410912583,0,12,1437.409373730702,12.231013854261851,8639,3464,0,0
31630121,725882,1243.6992776658883,20,71,99.93220599786618,9,8,433.6687912909789,23.40022154931049,2994,1999,0,0
38800450,313785,265.7734757392822,9,71,73.6060226380517,11,21,774.0322681608311,47.31096705182503,6964,3386,1,1
601677026,582707,1180.8167108944926,9,52,57.11936623117238,0,6,1293.8412977547293,31.936976484934803,4915,4473,1,0
828977611,257065,870.7976922499287,20,3,92.98524781940536,3,10,1689.9018157599396,32.714253046871875,156,3509,1,1
378657739,212134,873.9225812409437,6,13,28.839812875062886,12,12,1935.2932888922824,11.197476748998426,7196,2588,1,1
147564921,965591,1663.3877672032538,19,3,77.58536975251319,3,25,1023.6818016282399,2.076667752283318,711,1495,1,1
148851418,175422,830.3024522337445,12,8,74.40249325234343,2,23,628.4824719059121,29.912585290215993,2556,480,1,1
18818625,344707,312.00629412578274,14,63,67.25973818177704,25,16,1043.7849503159523,11.64302733257913,5686,3202,0,1
405410449,654486,219.98765400936946,2,71,14.179837487085711,11,17,573.4345954130606,46.60578854902572,4986,312,0,0
165349763,775525,1556.4815326182224,21,18,56.67893647576175,3,24,187.84908543325307,5.303965104337433,9649,1978,1,1
59106168,940624,1698.0845737790642,20,73,70.79731424517719,6,23,1138.2602411958985,20.42308150807405,3099,475,0,1
723038949,373419,1289.9505870155965,1,9,75.30012619923949,0,25,603.1784799924218,2.7547789390572452,7197,2397,0,1
890952658,271951,675.3902093639672,5,8,8.99721253379665,14,16,87.76663989221612,16.520755144867522,4918,1857,1,1
522240438,798710,343.3134912571797,7,53,41.25763349630516,16,21,1317.3360399871892,19.691806386657483,9795,1417,1,1
773208541,21789,1403.6167882041314,24,75,87.17868313476185,16,7,1271.147309657556,2.5485796507716874,7555,53,0,0
638565875,290732,1791.884120716223,21,29,67.89410333782855,8,15,1876.6989691033232,3.5472203861289966,7699,3542,0,1
719665370,467798,982.9358173463372,14,66,75.06525783154463,20,14,1195.563927815712,32.33972888591967,9326,912,0,1
214960686,843237,851.0599425893612,4,69,54.77388298055096,15,5,1551.381329166327,20.416736326224488,3264,3206,1,0
713927848,269782,1797.2910785472823,19,23,63.18301523888286,6,4,1325.2299425203403,17.520929237007266,6637,2503,0,0
105702801,41392,296.91061082331066,9,50,91.06017523410158,15,20,407.66208448966546,23.79112255592892,1088,3299,0,1
337560261,694204,1669.077120688537,9,37,18.65398057150148,1,8,317.6974074817973,45.85206448187037,498,4761,0,0
519789731,647241,298.28359646411,19,17,98.07623249354846,19,9,688.0527569653805,49.0349205342792,5535,705,1,0
476791580,100824,1347.3852579861011,1,65,99.93781668416494,10,16,1141.578910082799,38.54581587537655,8646,1371,0,1
396112291,753682,815.960327105742,13,59,98.35908400429446,8,13,1898.1476052876435,49.81192100311403,8649,3061,0,1
576251841,586817,794.5017000170368,6,18,68.70930934009252,5,8,1888.1530653388982,34.39400366100959,5854,2364,0,1
100290835,153473,1564.3449369274056,11,5,0.017557195851125584,1,22,1064.653790296978,0.8028600932395435,7987,2479,1,0
998972192,96021,173.53462294588118,24,42,68.28348836513646,3,2,1323.5659672089637,42.97518159102971,1157,184,1,0
145267722,340871,760.7156144103196,25,40,27.23101335483048,1,19,841.9693396052899,17.132204572177784,8490,187,0,0
35247264,516764,1623.8626277685273,9,3,4.7437536581389494,3,15,409.12468204428154,9.70204388101616,9346,2287,1,1
471192963,119463,1772.254077260765,10,9,67.7007266700476,3,2,1850.5918497398877,35.41023392904001,4236,1856,1,0
557804112,735568,559.8228907531286,13,70,63.814499013278116,15,22,7.836209279628248,48.26080081340025,3355,1911,0,0
458423347,928692,1504.0900455120407,6,67,51.31634402153505,0,20,1621.2755590156587,31.26278139449804,6690,1072,0,1
667233476,760381,147.68761859075147,8,10,22.62604663198572,5,10,748.2318441190115,11.155507044346002,9964,1161,1,1
757122144,177988,1762.5566996302946,2,59,43.228383274696945,21,25,1778.1788227371324,10.594109461502587,9070,1973,1,0
411576735,64424,1268.7136120530638,3,41,99.3965744538654,9,5,973.5923860069576,20.388626995661618,1109,3775,0,0
791647236,190473,62.85907017386029,24,23,29.896378508647313,5,5,1619.3311815269692,47.649461347196045,4484,2162,1,1
369783893,629956,53.73666737592701,23,62,57.992603836302806,21,12,1709.4880615303957,25.289235144601136,5084,2281,0,0
350732600,824544,961.7115740539639,1,7,39.319117187219575,9,19,1690.259388956493,19.500350537576388,5384,3352,1,0
124461611,241370,570.8772867437822,20,25,65.37347811238759,6,10,561.4278601487932,17.450803210191033,9356,441,1,0
776407557,758538,1620.5853883372745,4,73,29.447727303181402,20,21,1548.150499196441,5.310070467656697,9397,3066,0,1
748978825,530066,756.3312497714281,17,69,30.326773602089474,12,7,551.2538536305058,19.74891782601852,5154,2359,0,0
906069735,84718,1477.3831084853155,9,38,12.97925170276628,25,24,244.53440982175033,10.43511523717941,6651,513,1,1
416185392,316917,1372.4255584665964,5,68,90.87883379126818,22,1,43.37228640710067,16.655356917545017,5209,3523,1,0
177847641,854349,647.0225552535987,3,38,96.40477177667583,5,4,1095.0338651995933,5.720081240683273,2119,834,1,0
382743937,86440,1615.5809721291048,1,29,56.98598122673676,21,21,1328.7858744084751,25.67888675391345,1155,3005,1,0
159322680,632210,270.47936939980593,24,16,93.38418156175207,15,11,948.9352998347626,37.51433200497528,3915,2114,1,0
247706074,150125,1169.6224891422723,3,64,80.12314779165439,2,12,710.0103401447235,48.48988471375926,6086,3144,1,0
294992250,60485,1240.2933364553624,18,40,3.2818106184108964,21,0,724.6309090931691,21.794761235411684,4365,2376,0,0
309670254,337611,633.388384015191,17,1,27.476140076281563,23,19,268.64595584136254,16.223076603375773,9323,4272,0,0
206524628,219002,81.38855258178035,18,54,62.31832415004283,3,4,1283.4619672057115,13.684684370937338,8907,2154,1,1
5356716,327396,732.6849905594813,18,58,4.018688557950034,4,2,1192.8115557909703,30.540263970910566,5258,2707,0,1
734936683,985646,1050.0429966298643,18,13,70.08563079931265,2,6,1240.598171518526,17.072698381354297,171,4140,1,1
337399112,49129,765.7069814494938,1,37,24.558293600263713,19,21,919.2330642898596,31.236970898080173,7097,2597,0,0
299862578,935863,791.6286946290473,19,5,3.504841252229729,13,7,912.2265873967581,42.42635961919669,1950,1393,1,1
995135325,224215,1716.5801378750614,9,42,66.00241127309513,16,13,1626.1022106827616,17.84408889837635,9429,3005,0,0
367149971,572323,1354.4269250159452,16,52,95.58168175497678,16,22,782.9610385900098,35.84482970907711,5497,4567,0,1
984092363,520609,1095.2355726959017,13,52,22.193909784468946,5,5,101.8322395895248,3.400082595570736,6143,4403,0,0
529385396,885832,85.68240856607868,2,66,94.82688567669186,17,22,380.5867761870436,25.880250407198073,6572,6,1,1
622776799,569439,1460.5260349688149,2,50,9.855068304413594,12,25,144.378902850566,43.24207246804429,5737,3467,1,1
20016333,796569,144.9316670047828,17,22,81.53034021278376,24,5,964.7899083780396,32.00291660875066,3485,2297,1,0
589434589,588004,1113.648856592166,10,29,17.346538274308887,21,5,212.95508595912514,16.985000976923704,1137,3754,1,0
838579425,84309,725.8540520629608,14,10,61.245651244759955,15,0,855.0485942076382,41.661677707234304,338,1199,1,1
21346240,477214,1036.2225515094262,19,67,41.583284571295586,15,3,453.89954646744377,49.78462758132643,5364,2452,0,1
464505231,9903,231.52799384563502,4,64,71.63559632896008,4,22,54.45036896428523,21.238490297599853,7133,925,1,0
909904477,486543,525.066373941168,15,61,11.577255095991724,12,8,550.9426015871828,0.6614735187037979,1235,2468,0,0
61863168,763624,174.97523119874853,1,8,77.49304894576478,14,20,72.92860338629015,38.02777934184559,7041,4254,1,0
727291017,746144,872.9813121912565,13,23,22.972217658436232,24,19,1423.4373034987066,0.96772634236999,1306,1986,0,0
353525240,178586,487.5380574377864,7,45,52.858337843392654,7,14,1457.6522575781487,4.418240903641629,3076,3193,1,1
821704970,564326,1129.0432656426126,9,13,44.16286994991783,14,12,1149.5920380146697,8.898416976669504,571,3690,0,1
266429637,884676,919.31764565159,3,64,18.26933840745636,8,3,667.9112089196224,6.0574501079960985,8257,2903,0,0
864114202,467547,1613.513836516349,11,38,79.65209384665265,20,17,278.42151939502304,32.06204067474858,9361,378,1,0
176266249,391122,14.47333003886126,20,74,14.685411233282109,18,17,660.9356482502227,43.26756402999975,8172,1379,0,0
967341562,139513,1063.2240163537251,23,73,60.9152915128029,20,24,1222.3288132968967,20.61490787242767,3887,4177,0,0
365013269,146979,1691.1658140020706,4,6,17.643583930033746,19,20,176.94885985292365,11.663165273953863,6867,1189,1,1
39831071,345951,286.9123714620149,3,39,89.70435884595062,1,22,1908.933695033898,8.155001464231654,2957,3432,1,0
382528884,750993,208.18298377029905,18,54,63.985557965164844,5,17,350.1784561165613,48.80823052428738,2917,3973,0,1
388172025,617577,1388.2319896272838,2,26,31.159929948899357,0,4,1957.2758491923798,29.74905121330469,956,4708,1,0
374497470,913197,1166.2279985898952,12,69,94.07712074513958,25,3,958.7445030320237,25.73192241667355,9907,70,1,0
25089721,506407,138.2663482325256,15,2,61.02439971678678,25,18,468.5598409128222,45.58647790885727,5652,2715,0,0
512734797,226668,1156.6219103974386,10,27,56.967986382444515,5,2,367.5788935627906,37.82536065579888,2264,1914,1,0
324532578,846821,1133.7793690593778,10,59,63.728025448297224,7,11,816.2001119812757,19.397645199785114,8224,2264,0,0
779443054,585754,375.36989426719913,18,41,33.500262073438314,13,1,785.1777742029756,25.128632413388395,2009,352,0,1
678446072,313001,1614.5344353670696,11,46,53.5462670336812,16,8,504.1203492283557,45.720743355056456,7136,4704,1,1
841498274,532750,1005.8036483020786,13,30,16.796894464102973,10,8,627.7709514197741,13.381437207321067,7034,1405,1,1
840610110,814708,926.2899720644589,6,75,75.09970156690434,25,11,72.81532427661475,38.436493455248545,6240,1126,1,0
844842895,902081,739.2396376157973,1,26,75.72331222448436,13,13,814.8934921849323,16.24318767732414,9240,712,1,1
770340156,149436,1240.5903700241674,12,7,74.88840935215693,8,12,423.7963319321227,4.264266040823422,6772,3152,0,0
307085690,477162,1413.2673090322592,8,21,68.03821613257512,9,1,792.7201396312527,21.890566400182422,9438,755,1,1
417791602,962121,1754.1472333351667,7,67,68.02751312670028,16,3,673.9950400729219,21.30958864367133,3819,3202,1,1
566342440,613342,272.3736591622113,2,31,49.81031994569858,19,14,461.6230758253055,23.14582029197252,7903,1008,0,0
671647203,18572,1540.7831615626526,20,63,10.727464494413175,13,18,801.36643153529,48.638986161360314,3337,3979,1,1
548390498,121475,793.3582792052737,12,49,84.43398520183342,19,22,912.5223760810479,9.909205502291062,7540,4747,1,1
611395501,85445,748.4700881392997,9,19,32.26682302741282,11,20,1422.7041376783793,40.172417702012744,8227,3325,1,0
189509652,699151,1146.7402365697985,1,36,64.32640901414116,5,12,1442.9614594078578,19.28636079500748,4888,423,0,1
801398885,216537,1421.6122707648558,17,10,25.25885637499844,22,7,610.2704396312674,46.53312367324904,7931,2702,1,0
708182517,874437,1426.036204472228,19,39,59.23731455889658,23,16,1228.3113256780878,48.9559581699402,1399,703,0,1
710428678,610814,1639.2753311581916,25,68,81.63851340543908,25,17,1520.8044763039,0.7560002304228652,8005,2228,1,1
47293500,598197,176.2403470205663,5,35,5.397265552853381,17,14,1291.7021556332036,19.31173876601995,8204,3022,1,1
504011037,769424,1298.4930904368118,20,67,73.31128372198609,25,20,1230.813804790668,31.913247946724212,3131,2940,0,0
460319440,964593,761.9248379480355,25,29,88.4928757103446,24,24,1745.143084233461,9.999724741286803,807,4885,0,0
78428809,361667,1675.5163351532306,12,75,32.15324330404312,5,17,611.1707105906798,41.218024812010015,1000,3882,0,1
994488707,397451,892.7057031932209,7,12,66.2468459284638,24,17,681.665992111153,23.70175162033969,4325,1663,1,1
222549247,958316,468.789820704271,8,17,33.89106504655348,12,5,1393.7341661031612,12.534746387626827,2607,904,1,0
888315960,466651,236.1790988373739,3,35,99.44427900595248,12,19,413.78287336344323,34.27190613440751,6058,1908,1,1
960187398,727693,1771.4845885882298,7,12,10.574246589258784,6,8,28.988025484404822,43.39065870765472,6504,1254,0,1
795292959,210328,397.17364013163456,25,60,59.56466643527687,20,6,992.3617939226064,27.705990754361753,2821,969,0,1
338705505,321483,1262.3967699796092,17,44,26.00191316164332,4,23,971.8988211369206,36.26617271634912,4251,3312,0,1
641188871,443998,489.4875889970618,17,61,41.99657053106816,7,0,1129.75377912348,11.251715601768664,6918,1581,0,0
830496658,906881,1212.0770232499171,11,43,14.462954336223188,20,9,1963.6337025705793,13.049292937866758,8798,4921,1,1
704910811,126609,1079.7262261897704,12,62,38.925192806914666,20,24,1388.9245325395873,17.29718644449358,8963,3435,1,1
850324026,825475,1651.3175787076393,7,21,76.715793694752,4,11,515.2410865382424,48.583451638222556,9679,2057,1,0
912274117,828629,441.1872783094956,17,47,19.921452866585554,2,2,1403.0274128908243,38.363588588890444,5078,2327,0,0
616595654,668417,1000.43802341151,4,57,28.601651651102166,7,5,1971.0735642664226,17.53119275479196,9203,467,0,0
832192997,948279,176.22771092655094,7,71,27.34348630278587,17,23,813.5138912930673,12.089772323503546,6703,4340,1,1
527772495,109309,1779.6245559550869,9,23,76.5890185752639,9,9,1518.7305558306352,34.20712412799657,8176,1718,0,0
269820405,573431,1447.45772178289,5,48,70.05077720912091,7,19,862.623170858865,22.23666103870875,6979,1144,0,1
267962209,676966,1469.3740192459886,20,56,17.984197576020023,8,0,109.41043595938238,10.916334619128687,5027,3486,0,1
54123102,488992,1527.1515328560242,2,34,27.152283300925863,9,23,1771.1062408891598,42.791939988405986,4404,4789,1,0
539423449,3879,12.663831370137574,25,30,27.22949741266011,2,21,1467.6115133972564,39.30380745006554,3974,2816,0,0
476899331,211169,1284.977421125276,25,9,81.60030427567817,19,11,935.8637891076394,28.103777544569592,9199,2821,1,1
27481820,744966,780.7481580838386,2,17,91.36403681277777,13,22,1865.8480292471145,44.1771182695715,1703,641,0,0
143164490,145218,1447.555475322379,23,75,18.797150933111674,2,24,370.3300900992186,4.163522421734256,2482,4617,0,1
935967061,391847,987.7442652015287,8,36,23.04124067345972,2,19,1694.3443595310582,16.122187562579466,135,2575,0,1
370775209,835331,195.5337655074786,6,74,69.5573445782793,24,25,1417.084237599534,16.505207570712038,1084,1935,1,1
